Case ID;Activity;Creation Date;;Time Stamp
R5002660000039404162213;Good Receipt;14/12/2013;08:00:00;14/12/2013 08:00
R5002660000039404162214;Good Receipt;14/12/2013;08:00:00;14/12/2013 08:00
R5002660000039404162215;Good Receipt;14/12/2013;08:00:00;14/12/2013 08:00
R5002660000039404162216;Good Receipt;14/12/2013;08:00:00;14/12/2013 08:00
R5002660000039404162217;Good Receipt;14/12/2013;08:00:00;14/12/2013 08:00
R5002660000039404162218;Good Receipt;14/12/2013;08:00:00;14/12/2013 08:00
R5002660000039404162219;Good Receipt;14/12/2013;08:00:00;14/12/2013 08:00
R5002660000039404162220;Good Receipt;14/12/2013;08:00:00;14/12/2013 08:00
R5002660000039404162221;Good Receipt;14/12/2013;08:00:00;14/12/2013 08:00
R5002660000039404162222;Good Receipt;14/12/2013;08:00:00;14/12/2013 08:00
R5002660000039404162223;Good Receipt;14/12/2013;08:00:00;14/12/2013 08:00
R5002660000039404162224;Good Receipt;14/12/2013;08:00:00;14/12/2013 08:00
R500266000003940416221;Quality Inspection;16/12/2013;09:00:00;16/12/2013 09:00
R500266000003940416222;Quality Inspection;16/12/2013;09:00:00;16/12/2013 09:00
R500266000003940416223;Quality Inspection;16/12/2013;09:00:00;16/12/2013 09:00
R500266000003940416224;Quality Inspection;16/12/2013;09:00:00;16/12/2013 09:00
R500266000003940416225;Quality Inspection;16/12/2013;09:00:00;16/12/2013 09:00
R500266000003940416226;Quality Inspection;16/12/2013;09:00:00;16/12/2013 09:00
R500266000003940416227;Quality Inspection;16/12/2013;09:00:00;16/12/2013 09:00
R500266000003940416228;Quality Inspection;16/12/2013;09:00:00;16/12/2013 09:00
R500266000003940416229;Quality Inspection;16/12/2013;09:00:00;16/12/2013 09:00
R5002660000039404162210;Quality Inspection;16/12/2013;09:00:00;16/12/2013 09:00
R5002660000039404162211;Quality Inspection;16/12/2013;09:00:00;16/12/2013 09:00
R5002660000039404162212;Quality Inspection;16/12/2013;09:00:00;16/12/2013 09:00
R5002660000039404162213;Quality Inspection;16/12/2013;09:00:00;16/12/2013 09:00
R5002660000039404162214;Quality Inspection;16/12/2013;09:00:00;16/12/2013 09:00
R5002660000039404162215;Quality Inspection;16/12/2013;09:00:00;16/12/2013 09:00
R5002660000039404162216;Quality Inspection;16/12/2013;09:00:00;16/12/2013 09:00
R5002660000039404162217;Quality Inspection;16/12/2013;09:00:00;16/12/2013 09:00
R5002660000039404162218;Quality Inspection;16/12/2013;09:00:00;16/12/2013 09:00
R5002660000039404162219;Quality Inspection;16/12/2013;09:00:00;16/12/2013 09:00
R5002660000039404162220;Quality Inspection;16/12/2013;09:00:00;16/12/2013 09:00
R5002660000039404162221;Quality Inspection;16/12/2013;09:00:00;16/12/2013 09:00
R5002660000039404162222;Quality Inspection;16/12/2013;09:00:00;16/12/2013 09:00
R5002660000039404162223;Quality Inspection;16/12/2013;09:00:00;16/12/2013 09:00
R5002660000039404162224;Quality Inspection;16/12/2013;09:00:00;16/12/2013 09:00
R500266000003536416051;Good Receipt;28/11/2013;08:00:00;28/11/2013 08:00
R500266000003536416051;Quality Inspection;29/11/2013;09:00:00;29/11/2013 09:00
R500266000003536416051;Create TO High Rack;29/11/2013;10:00:00;29/11/2013 10:00
R500266000003536416051;Create TO Antar High Rack;06/12/2013;10:30:00;06/12/2013 10:30
R500266000003536416051;Block Stock;07/12/2013;11:00:00;07/12/2013 11:00
R500266000003536416052;Good Receipt;28/11/2013;08:00:00;28/11/2013 08:00
R500266000003536416052;Quality Inspection;29/11/2013;09:00:00;29/11/2013 09:00
R500266000003536416052;Create TO High Rack;29/11/2013;10:00:00;29/11/2013 10:00
R500266000003536416052;Create TO Antar High Rack;06/12/2013;10:30:00;06/12/2013 10:30
R500266000003536416052;Block Stock;11/12/2013;11:00:00;11/12/2013 11:00
R500266000003536416053;Good Receipt;28/11/2013;08:00:00;28/11/2013 08:00
R500266000003536416053;Quality Inspection;29/11/2013;09:00:00;29/11/2013 09:00
R500266000003536416053;Create TO High Rack;29/11/2013;10:00:00;29/11/2013 10:00
R500266000003536416053;Create TO Antar High Rack;06/12/2013;10:30:00;06/12/2013 10:30
R500266000003536416053;Block Stock;11/12/2013;11:00:00;11/12/2013 11:00
R500266000003536416054;Good Receipt;28/11/2013;08:00:00;28/11/2013 08:00
R500266000003536416054;Quality Inspection;29/11/2013;09:00:00;29/11/2013 09:00
R500266000003536416054;Create TO High Rack;29/11/2013;10:00:00;29/11/2013 10:00
R500266000003536416054;Create TO Antar High Rack;06/12/2013;10:30:00;06/12/2013 10:30
R500266000003536416054;Block Stock;11/12/2013;11:00:00;11/12/2013 11:00
R500266000003536416055;Good Receipt;28/11/2013;08:00:00;28/11/2013 08:00
R500266000003536416055;Quality Inspection;29/11/2013;09:00:00;29/11/2013 09:00
R500266000003536416055;Create TO High Rack;29/11/2013;10:00:00;29/11/2013 10:00
R500266000003536416055;Create TO Antar High Rack;06/12/2013;10:30:00;06/12/2013 10:30
R500266000003536416055;Block Stock;11/12/2013;11:00:00;11/12/2013 11:00
R500266000003536416056;Good Receipt;28/11/2013;08:00:00;28/11/2013 08:00
R500266000003536416056;Quality Inspection;29/11/2013;09:00:00;29/11/2013 09:00
R500266000003536416056;Create TO High Rack;29/11/2013;10:00:00;29/11/2013 10:00
R500266000003536416056;Create TO Antar High Rack;06/12/2013;10:30:00;06/12/2013 10:30
R500266000003536416056;Block Stock;11/12/2013;11:00:00;11/12/2013 11:00
R500266000003536416057;Good Receipt;28/11/2013;08:00:00;28/11/2013 08:00
R500266000003536416057;Quality Inspection;29/11/2013;09:00:00;29/11/2013 09:00
R500266000003536416057;Create TO High Rack;29/11/2013;10:00:00;29/11/2013 10:00
R500266000003536416057;Create TO Antar High Rack;06/12/2013;10:30:00;06/12/2013 10:30
R500266000003536416057;Block Stock;11/12/2013;11:00:00;11/12/2013 11:00
R500266000003536416058;Good Receipt;28/11/2013;08:00:00;28/11/2013 08:00
R500266000003536416058;Quality Inspection;29/11/2013;09:00:00;29/11/2013 09:00
R500266000003536416058;Create TO High Rack;29/11/2013;10:00:00;29/11/2013 10:00
R500266000003536416058;Create TO Antar High Rack;06/12/2013;10:30:00;06/12/2013 10:30
R500266000003536416058;Block Stock;11/12/2013;11:00:00;11/12/2013 11:00
R500266000003536416059;Good Receipt;28/11/2013;08:00:00;28/11/2013 08:00
R500266000003536416059;Quality Inspection;29/11/2013;09:00:00;29/11/2013 09:00
R500266000003536416059;Create TO High Rack;29/11/2013;10:00:00;29/11/2013 10:00
R500266000003536416059;Create TO Antar High Rack;06/12/2013;10:30:00;06/12/2013 10:30
R500266000003536416059;Block Stock;11/12/2013;11:00:00;11/12/2013 11:00
R5002660000035364160510;Good Receipt;28/11/2013;08:00:00;28/11/2013 08:00
R5002660000035364160510;Quality Inspection;29/11/2013;09:00:00;29/11/2013 09:00
R5002660000035364160510;Create TO High Rack;29/11/2013;10:00:00;29/11/2013 10:00
R5002660000035364160510;Create TO Antar High Rack;06/12/2013;10:30:00;06/12/2013 10:30
R5002660000035364160510;Block Stock;11/12/2013;11:00:00;11/12/2013 11:00
R5002660000035364160511;Good Receipt;28/11/2013;08:00:00;28/11/2013 08:00
R5002660000035364160511;Quality Inspection;29/11/2013;09:00:00;29/11/2013 09:00
R5002660000035364160511;Create TO High Rack;29/11/2013;10:00:00;29/11/2013 10:00
R5002660000035364160511;Create TO Antar High Rack;06/12/2013;10:30:00;06/12/2013 10:30
R5002660000035364160511;Block Stock;11/12/2013;11:00:00;11/12/2013 11:00
R5002660000035364160512;Good Receipt;28/11/2013;08:00:00;28/11/2013 08:00
R5002660000035364160512;Quality Inspection;29/11/2013;09:00:00;29/11/2013 09:00
R5002660000035364160512;Create TO High Rack;29/11/2013;10:00:00;29/11/2013 10:00
R5002660000035364160512;Create TO Antar High Rack;06/12/2013;10:30:00;06/12/2013 10:30
R5002660000035364160512;Block Stock;11/12/2013;11:00:00;11/12/2013 11:00
R5002660000035364160513;Good Receipt;28/11/2013;08:00:00;28/11/2013 08:00
R5002660000035364160513;Quality Inspection;29/11/2013;09:00:00;29/11/2013 09:00
R5002660000035364160513;Create TO High Rack;29/11/2013;10:00:00;29/11/2013 10:00
R5002660000035364160513;Create TO Antar High Rack;06/12/2013;10:30:00;06/12/2013 10:30
R5002660000035364160513;Block Stock;11/12/2013;11:00:00;11/12/2013 11:00
R5002660000035364160514;Good Receipt;28/11/2013;08:00:00;28/11/2013 08:00
R5002660000035364160514;Quality Inspection;29/11/2013;09:00:00;29/11/2013 09:00
R5002660000035364160514;Create TO High Rack;29/11/2013;10:00:00;29/11/2013 10:00
R5002660000035364160514;Create TO Antar High Rack;06/12/2013;10:30:00;06/12/2013 10:30
R5002660000035364160514;Block Stock;11/12/2013;11:00:00;11/12/2013 11:00
R5002660000035364160515;Good Receipt;28/11/2013;08:00:00;28/11/2013 08:00
R5002660000035364160515;Quality Inspection;29/11/2013;09:00:00;29/11/2013 09:00
R5002660000035364160515;Create TO High Rack;29/11/2013;10:00:00;29/11/2013 10:00
R5002660000035364160515;Create TO Antar High Rack;06/12/2013;10:30:00;06/12/2013 10:30
R5002660000035364160515;Block Stock;11/12/2013;11:00:00;11/12/2013 11:00
R500266000003738415401;Quality Inspection;24/09/2013;09:00:00;24/09/2013 09:00
R500266000003738415401;Create TO High Rack;24/09/2013;10:00:00;24/09/2013 10:00
R500266000003738415401;Block Stock;28/09/2013;11:00:00;28/09/2013 11:00
R500266000003738415401;Good Receipt;23/09/2013;08:00:00;23/09/2013 08:00
R500266000003738415402;Quality Inspection;24/09/2013;09:00:00;24/09/2013 09:00
R500266000003738415402;Create TO High Rack;24/09/2013;10:00:00;24/09/2013 10:00
R500266000003738415402;Block Stock;11/12/2013;11:00:00;11/12/2013 11:00
R500266000003738415402;Good Receipt;23/09/2013;08:00:00;23/09/2013 08:00
R500266000003738415403;Quality Inspection;24/09/2013;09:00:00;24/09/2013 09:00
R500266000003738415403;Create TO High Rack;24/09/2013;10:00:00;24/09/2013 10:00
R500266000003738415403;Block Stock;11/12/2013;11:00:00;11/12/2013 11:00
R500266000003738415403;Good Receipt;23/09/2013;08:00:00;23/09/2013 08:00
R500266000003738415404;Quality Inspection;24/09/2013;09:00:00;24/09/2013 09:00
R500266000003738415404;Create TO High Rack;24/09/2013;10:00:00;24/09/2013 10:00
R500266000003738415404;Block Stock;11/12/2013;11:00:00;11/12/2013 11:00
R500266000003738415404;Good Receipt;23/09/2013;08:00:00;23/09/2013 08:00
R500266000003738415405;Quality Inspection;24/09/2013;09:00:00;24/09/2013 09:00
R500266000003738415405;Create TO High Rack;24/09/2013;10:00:00;24/09/2013 10:00
R500266000003738415405;Block Stock;11/12/2013;11:00:00;11/12/2013 11:00
R500266000003738415405;Good Receipt;23/09/2013;08:00:00;23/09/2013 08:00
R500266000003738415406;Quality Inspection;24/09/2013;09:00:00;24/09/2013 09:00
R500266000003738415406;Create TO High Rack;24/09/2013;10:00:00;24/09/2013 10:00
R500266000003738415406;Block Stock;11/12/2013;11:00:00;11/12/2013 11:00
R500266000003738415406;Good Receipt;23/09/2013;08:00:00;23/09/2013 08:00
R500266000003738415407;Quality Inspection;24/09/2013;09:00:00;24/09/2013 09:00
R500266000003738415407;Create TO High Rack;24/09/2013;10:00:00;24/09/2013 10:00
R500266000003738415407;Block Stock;11/12/2013;11:00:00;11/12/2013 11:00
R500266000003738415407;Good Receipt;23/09/2013;08:00:00;23/09/2013 08:00
R500266000003738415408;Quality Inspection;24/09/2013;09:00:00;24/09/2013 09:00
R500266000003738415408;Create TO High Rack;24/09/2013;10:00:00;24/09/2013 10:00
R500266000003738415408;Block Stock;11/12/2013;11:00:00;11/12/2013 11:00
